Title,Note,URL,Tags,Comment
,,,,
Casa Lolea Barcelona,Sangria,https://www.google.com/maps/place/Casa+Lolea+Barcelona/data=!4m2!3m1!1s0x12a4a2fb032b8c79:0x45d2629ce4b2b4,,
Tickets,,https://www.google.com/maps/place/Tickets/data=!4m2!3m1!1s0x12a4a2648c40d3eb:0x6e177a8b5bd58576,,
FC Barcelona Museum,,https://www.google.com/maps/place/FC+Barcelona+Museum/data=!4m2!3m1!1s0x12a498f43e3a7af1:0x6bfd5dfe4d49e72f,,
