Title,Note,URL,Tags,Comment
,,,,
Satei Hato coffee,,https://www.google.com/maps/place/Satei+Hato+coffee/data=!4m2!3m1!1s0x60188b580aaf0819:0x8220025fbdf66040,,
Fuglen Tokyo,,https://www.google.com/maps/place/Fuglen+Tokyo/data=!4m2!3m1!1s0x60188cb2957a60ad:0xee351263d20144a7,,
